	Word	Frequency in Positive	Conditional of P(wi/positive)	Frequency in Negative	Conditional of P(wi/negative)
1441	been	11	0.0010873863187030447	8	0.001542317331791016
1442	touching	3	0.0002965599051008304	2	0.000385579332947754
1443	guests	2	0.00019770660340055358	1	0.000192789666473877
1444	wit	3	0.0002965599051008304	2	0.000385579332947754
1445	comments	2	0.00019770660340055358	1	0.000192789666473877
1446	involves	3	0.0002965599051008304	1	0.000192789666473877
1447	neurotic	1	9.885330170027679e-05	3	0.000578368999421631
1448	pants	2	0.00019770660340055358	1	0.000192789666473877
1449	sees	5	0.0004942665085013839	2	0.000385579332947754
1450	chocolate	2	0.00019770660340055358	1	0.000192789666473877
1451	stellar	3	0.0002965599051008304	1	0.000192789666473877
1452	gently	2	0.00019770660340055358	1	0.000192789666473877
1453	looked	2	0.00019770660340055358	2	0.000385579332947754
1454	sit-com	2	0.00019770660340055358	1	0.000192789666473877
1455	sad	3	0.0002965599051008304	3	0.000578368999421631
1456	intimate	5	0.0004942665085013839	1	0.000192789666473877
1457	preppy	2	0.00019770660340055358	1	0.000192789666473877
1458	preference	1	9.885330170027679e-05	2	0.000385579332947754
1459	green	3	0.0002965599051008304	2	0.000385579332947754
1460	embarrassment	1	9.885330170027679e-05	2	0.000385579332947754
1461	hysterical	3	0.0002965599051008304	1	0.000192789666473877
1462	talents	1	9.885330170027679e-05	2	0.000385579332947754
1463	sharing	2	0.00019770660340055358	1	0.000192789666473877
1464	eventually	2	0.00019770660340055358	2	0.000385579332947754
1465	series	14	0.001383946223803875	6	0.001156737998843262
1466	cheerfully	2	0.00019770660340055358	1	0.000192789666473877
1467	condition	2	0.00019770660340055358	1	0.000192789666473877
1468	giving	3	0.0002965599051008304	4	0.000771158665895508
1469	spoiling	1	9.885330170027679e-05	2	0.000385579332947754
1470	euro	2	0.00019770660340055358	1	0.000192789666473877
1471	adult	2	0.00019770660340055358	1	0.000192789666473877
1472	layers	2	0.00019770660340055358	1	0.000192789666473877
1473	are	54	0.005338078291814947	15	0.002891844997108155
1474	cool.	2	0.00019770660340055358	1	0.000192789666473877
1475	unfortunately	2	0.00019770660340055358	1	0.000192789666473877
1476	think	9	0.0008896797153024911	3	0.000578368999421631
1477	forced	2	0.00019770660340055358	3	0.000578368999421631
1478	he	69	0.006820877817319098	32	0.006169269327164064
1479	obsessive	2	0.00019770660340055358	1	0.000192789666473877
1480	forwarding	1	9.885330170027679e-05	2	0.000385579332947754
1481	them	19	0.001878212732305259	3	0.000578368999421631
1482	stories	4	0.00039541320680110717	1	0.000192789666473877
1483	episodes	24	0.002372479240806643	8	0.001542317331791016
1484	gesture	2	0.00019770660340055358	1	0.000192789666473877
1485	spoiled	1	9.885330170027679e-05	2	0.000385579332947754
1486	imposing	1	9.885330170027679e-05	2	0.000385579332947754
1487	card	2	0.00019770660340055358	2	0.000385579332947754
1488	shy	2	0.00019770660340055358	1	0.000192789666473877
1489	once	3	0.0002965599051008304	1	0.000192789666473877
1490	taken	3	0.0002965599051008304	1	0.000192789666473877
1491	extra	2	0.00019770660340055358	1	0.000192789666473877
1492	academic	1	9.885330170027679e-05	2	0.000385579332947754
1493	thumb	3	0.0002965599051008304	1	0.000192789666473877
1494	whose	2	0.00019770660340055358	1	0.000192789666473877
1495	parents	18	0.0017793594306049821	6	0.001156737998843262
1496	total	2	0.00019770660340055358	1	0.000192789666473877
1497	estelle	2	0.00019770660340055358	1	0.000192789666473877
1498	purest	2	0.00019770660340055358	2	0.000385579332947754
1499	hands	3	0.0002965599051008304	1	0.000192789666473877
1500	support	4	0.00039541320680110717	1	0.000192789666473877
1501	organize	2	0.00019770660340055358	1	0.000192789666473877
1502	separation.	2	0.00019770660340055358	1	0.000192789666473877
1503	led	2	0.00019770660340055358	1	0.000192789666473877
1504	sincerity	2	0.00019770660340055358	1	0.000192789666473877
1505	relationships	7	0.0006919731119019375	3	0.000578368999421631
1506	working	4	0.00039541320680110717	1	0.000192789666473877
1507	few	6	0.0005931198102016608	2	0.000385579332947754
1508	fuss	2	0.00019770660340055358	1	0.000192789666473877
1509	dutch	1	9.885330170027679e-05	8	0.001542317331791016
1510	slapstick	2	0.00019770660340055358	1	0.000192789666473877
1511	hunky	2	0.00019770660340055358	1	0.000192789666473877
1512	benefit	2	0.00019770660340055358	1	0.000192789666473877
1513	habit	2	0.00019770660340055358	1	0.000192789666473877
1514	dies	3	0.0002965599051008304	1	0.000192789666473877
1515	bathroom	3	0.0002965599051008304	1	0.000192789666473877
1516	though	1	9.885330170027679e-05	2	0.000385579332947754
1517	smile	2	0.00019770660340055358	1	0.000192789666473877
1518	accepting	1	9.885330170027679e-05	2	0.000385579332947754
1519	secret	2	0.00019770660340055358	1	0.000192789666473877
1520	suspicious	2	0.00019770660340055358	1	0.000192789666473877
1521	half	4	0.00039541320680110717	1	0.000192789666473877
1522	cracked	2	0.00019770660340055358	1	0.000192789666473877
1523	forget	4	0.00039541320680110717	2	0.000385579332947754
1524	perfect	4	0.00039541320680110717	3	0.000578368999421631
1525	also	20	0.0019770660340055358	6	0.001156737998843262
1526	thing	8	0.0007908264136022143	7	0.001349527665317139
1527	spots	1	9.885330170027679e-05	2	0.000385579332947754
1528	year-old	2	0.00019770660340055358	1	0.000192789666473877
1529	pictures	2	0.00019770660340055358	1	0.000192789666473877
1530	what	20	0.0019770660340055358	7	0.001349527665317139
1531	predictable	1	9.885330170027679e-05	2	0.000385579332947754
1532	problem.	2	0.00019770660340055358	1	0.000192789666473877
1533	canvas	2	0.00019770660340055358	1	0.000192789666473877
1534	pharmacist	1	9.885330170027679e-05	2	0.000385579332947754
1535	party	11	0.0010873863187030447	2	0.000385579332947754
1536	emphasis	1	9.885330170027679e-05	2	0.000385579332947754
1537	joke	4	0.00039541320680110717	1	0.000192789666473877
1538	emotionally	1	9.885330170027679e-05	2	0.000385579332947754
1539	risky	2	0.00019770660340055358	1	0.000192789666473877
1540	potential	2	0.00019770660340055358	2	0.000385579332947754
1541	quitting	2	0.00019770660340055358	1	0.000192789666473877
1542	body	2	0.00019770660340055358	2	0.000385579332947754
1543	milos	2	0.00019770660340055358	1	0.000192789666473877
1544	plotline	1	9.885330170027679e-05	2	0.000385579332947754
1545	house/apartment	2	0.00019770660340055358	1	0.000192789666473877
1546	read	3	0.0002965599051008304	3	0.000578368999421631
1547	zoo.	2	0.00019770660340055358	1	0.000192789666473877
1548	quotes	2	0.00019770660340055358	2	0.000385579332947754
1549	short	2	0.00019770660340055358	1	0.000192789666473877
1550	hats	2	0.00019770660340055358	1	0.000192789666473877
1551	pisses	1	9.885330170027679e-05	2	0.000385579332947754
1552	solved.	2	0.00019770660340055358	1	0.000192789666473877
1553	off-	2	0.00019770660340055358	1	0.000192789666473877
1554	ruin	1	9.885330170027679e-05	2	0.000385579332947754
1555	lads	2	0.00019770660340055358	1	0.000192789666473877
1556	buffay	2	0.00019770660340055358	1	0.000192789666473877
1557	punished	1	9.885330170027679e-05	2	0.000385579332947754
1558	charachter	2	0.00019770660340055358	1	0.000192789666473877
1559	invented	2	0.00019770660340055358	1	0.000192789666473877
1560	deal	3	0.0002965599051008304	2	0.000385579332947754
1561	fan	2	0.00019770660340055358	2	0.000385579332947754
1562	belongings	2	0.00019770660340055358	1	0.000192789666473877
1563	funniest	4	0.00039541320680110717	1	0.000192789666473877
1564	circumstantial	1	9.885330170027679e-05	2	0.000385579332947754
1565	seasons	8	0.0007908264136022143	5	0.000963948332369385
1566	meantime	3	0.0002965599051008304	1	0.000192789666473877
1567	savior	2	0.00019770660340055358	1	0.000192789666473877
1568	ursula	2	0.00019770660340055358	2	0.000385579332947754
1569	author	2	0.00019770660340055358	1	0.000192789666473877
1570	blat	2	0.00019770660340055358	1	0.000192789666473877
1571	nicer	1	9.885330170027679e-05	2	0.000385579332947754
1572	important	1	9.885330170027679e-05	3	0.000578368999421631
1573	went	6	0.0005931198102016608	2	0.000385579332947754
1574	jade	3	0.0002965599051008304	1	0.000192789666473877
1575	alone	4	0.00039541320680110717	2	0.000385579332947754
1576	method	2	0.00019770660340055358	1	0.000192789666473877
1577	cope	2	0.00019770660340055358	1	0.000192789666473877
1578	women	4	0.00039541320680110717	2	0.000385579332947754
1579	approach	1	9.885330170027679e-05	2	0.000385579332947754
1580	promiscuous	2	0.00019770660340055358	1	0.000192789666473877
1581	saw	3	0.0002965599051008304	3	0.000578368999421631
1582	run	4	0.00039541320680110717	1	0.000192789666473877
1583	chief	2	0.00019770660340055358	1	0.000192789666473877
1584	subplot	1	9.885330170027679e-05	2	0.000385579332947754
1585	limitations	1	9.885330170027679e-05	2	0.000385579332947754
1586	obvious	1	9.885330170027679e-05	2	0.000385579332947754
1587	before.	2	0.00019770660340055358	1	0.000192789666473877
1588	novelist	1	9.885330170027679e-05	2	0.000385579332947754
1589	holding	2	0.00019770660340055358	1	0.000192789666473877
1590	lucky	3	0.0002965599051008304	1	0.000192789666473877
1591	altar	3	0.0002965599051008304	2	0.000385579332947754
1592	matthew	5	0.0004942665085013839	4	0.000771158665895508
1593	dance	2	0.00019770660340055358	1	0.000192789666473877
1594	storyline	4	0.00039541320680110717	1	0.000192789666473877
1595	sour	1	9.885330170027679e-05	2	0.000385579332947754
1596	reveals	3	0.0002965599051008304	1	0.000192789666473877
1597	sets	3	0.0002965599051008304	1	0.000192789666473877
1598	set	2	0.00019770660340055358	2	0.000385579332947754
1599	steamy	2	0.00019770660340055358	1	0.000192789666473877
1600	fall	4	0.00039541320680110717	3	0.000578368999421631
1601	used	4	0.00039541320680110717	2	0.000385579332947754
1602	resolution	2	0.00019770660340055358	1	0.000192789666473877
1603	itching	2	0.00019770660340055358	1	0.000192789666473877
1604	rough	1	9.885330170027679e-05	3	0.000578368999421631
1605	achievement	2	0.00019770660340055358	1	0.000192789666473877
1606	christina	1	9.885330170027679e-05	4	0.000771158665895508
1607	great	37	0.0036575721629102413	4	0.000771158665895508
1608	phone	3	0.0002965599051008304	2	0.000385579332947754
1609	everytime	1	9.885330170027679e-05	2	0.000385579332947754
1610	unrealistic	1	9.885330170027679e-05	2	0.000385579332947754
1611	neenan	1	9.885330170027679e-05	2	0.000385579332947754
1612	liberal	2	0.00019770660340055358	1	0.000192789666473877
1613	whole	6	0.0005931198102016608	5	0.000963948332369385
1614	stereotypes	1	9.885330170027679e-05	2	0.000385579332947754
1615	'animal	2	0.00019770660340055358	1	0.000192789666473877
1616	meeting	2	0.00019770660340055358	1	0.000192789666473877
1617	duration	2	0.00019770660340055358	1	0.000192789666473877
1618	death	5	0.0004942665085013839	1	0.000192789666473877
1619	impression	2	0.00019770660340055358	1	0.000192789666473877
1620	would	24	0.002372479240806643	10	0.00192789666473877
1621	flippant	2	0.00019770660340055358	1	0.000192789666473877
1622	brother	4	0.00039541320680110717	1	0.000192789666473877
1623	highlights	2	0.00019770660340055358	1	0.000192789666473877
1624	reason	3	0.0002965599051008304	1	0.000192789666473877
1625	complimenting	2	0.00019770660340055358	1	0.000192789666473877
1626	driver	2	0.00019770660340055358	1	0.000192789666473877
1627	divide	2	0.00019770660340055358	1	0.000192789666473877
1628	suburbs	2	0.00019770660340055358	1	0.000192789666473877
1629	stating	1	9.885330170027679e-05	2	0.000385579332947754
1630	damme	2	0.00019770660340055358	1	0.000192789666473877
1631	excellent	8	0.0007908264136022143	3	0.000578368999421631
1632	counter	2	0.00019770660340055358	1	0.000192789666473877
1633	matt	4	0.00039541320680110717	1	0.000192789666473877
1634	nuances	2	0.00019770660340055358	1	0.000192789666473877
1635	high	4	0.00039541320680110717	3	0.000578368999421631
1636	blocking	2	0.00019770660340055358	1	0.000192789666473877
1637	hoarded	2	0.00019770660340055358	1	0.000192789666473877
1638	drop	1	9.885330170027679e-05	3	0.000578368999421631
1639	hip	2	0.00019770660340055358	1	0.000192789666473877
1640	rachum	1	9.885330170027679e-05	2	0.000385579332947754
1641	airing	1	9.885330170027679e-05	2	0.000385579332947754
1642	opposite	2	0.00019770660340055358	1	0.000192789666473877
1643	worshipped	1	9.885330170027679e-05	2	0.000385579332947754
1644	stereotype	2	0.00019770660340055358	1	0.000192789666473877
1645	kissing	5	0.0004942665085013839	1	0.000192789666473877
1646	thinner	1	9.885330170027679e-05	2	0.000385579332947754
1647	ready	6	0.0005931198102016608	5	0.000963948332369385
1648	young	3	0.0002965599051008304	1	0.000192789666473877
1649	borders	1	9.885330170027679e-05	2	0.000385579332947754
1650	football	1	9.885330170027679e-05	2	0.000385579332947754
1651	dignity	2	0.00019770660340055358	1	0.000192789666473877
1652	lead	1	9.885330170027679e-05	2	0.000385579332947754
1653	embryos	2	0.00019770660340055358	1	0.000192789666473877
1654	call	4	0.00039541320680110717	2	0.000385579332947754
1655	impress	1	9.885330170027679e-05	2	0.000385579332947754
1656	gave	1	9.885330170027679e-05	3	0.000578368999421631
1657	implying	1	9.885330170027679e-05	2	0.000385579332947754
1658	goes	5	0.0004942665085013839	3	0.000578368999421631
1659	telecasted	2	0.00019770660340055358	1	0.000192789666473877
1660	study	2	0.00019770660340055358	1	0.000192789666473877
1661	vying	2	0.00019770660340055358	1	0.000192789666473877
1662	naturally	2	0.00019770660340055358	1	0.000192789666473877
1663	exist	2	0.00019770660340055358	1	0.000192789666473877
1664	apartment.	2	0.00019770660340055358	1	0.000192789666473877
1665	organizes	2	0.00019770660340055358	1	0.000192789666473877
1666	writers.	2	0.00019770660340055358	1	0.000192789666473877
1667	timely	1	9.885330170027679e-05	2	0.000385579332947754
1668	bumbles	1	9.885330170027679e-05	2	0.000385579332947754
1669	amongst	2	0.00019770660340055358	1	0.000192789666473877
1670	alive	1	9.885330170027679e-05	2	0.000385579332947754
1671	sort	3	0.0002965599051008304	1	0.000192789666473877
1672	understated	1	9.885330170027679e-05	2	0.000385579332947754
1673	network	4	0.00039541320680110717	2	0.000385579332947754
1674	stays	2	0.00019770660340055358	1	0.000192789666473877
1675	release	2	0.00019770660340055358	1	0.000192789666473877
1676	ross-rachel	2	0.00019770660340055358	1	0.000192789666473877
1677	getting	18	0.0017793594306049821	6	0.001156737998843262
1678	keeps	5	0.0004942665085013839	1	0.000192789666473877
1679	better.	2	0.00019770660340055358	1	0.000192789666473877
1680	especially	5	0.0004942665085013839	5	0.000963948332369385
1681	introduces	4	0.00039541320680110717	2	0.000385579332947754
1682	ransoms	2	0.00019770660340055358	1	0.000192789666473877
1683	insecure	2	0.00019770660340055358	1	0.000192789666473877
1684	stand	2	0.00019770660340055358	3	0.000578368999421631
1685	home-wrecker	1	9.885330170027679e-05	2	0.000385579332947754
1686	posher	2	0.00019770660340055358	1	0.000192789666473877
1687	churning	1	9.885330170027679e-05	2	0.000385579332947754
1688	boy	2	0.00019770660340055358	3	0.000578368999421631
1689	totally	1	9.885330170027679e-05	2	0.000385579332947754
1690	divorced	2	0.00019770660340055358	2	0.000385579332947754
1691	inconsistent	2	0.00019770660340055358	1	0.000192789666473877
1692	barbie	1	9.885330170027679e-05	4	0.000771158665895508
1693	anytime	1	9.885330170027679e-05	2	0.000385579332947754
1694	taxi	2	0.00019770660340055358	1	0.000192789666473877
1695	entertaining	4	0.00039541320680110717	1	0.000192789666473877
1696	type	2	0.00019770660340055358	1	0.000192789666473877
1697	around.	2	0.00019770660340055358	1	0.000192789666473877
1698	spontaneous	2	0.00019770660340055358	1	0.000192789666473877
1699	stalked	2	0.00019770660340055358	1	0.000192789666473877
1700	yet	5	0.0004942665085013839	1	0.000192789666473877
1701	claimed	1	9.885330170027679e-05	2	0.000385579332947754
1702	lyrics	2	0.00019770660340055358	1	0.000192789666473877
1703	error	1	9.885330170027679e-05	2	0.000385579332947754
1704	situation.how	2	0.00019770660340055358	1	0.000192789666473877
1705	write	1	9.885330170027679e-05	2	0.000385579332947754
1706	chandler	81	0.00800711743772242	15	0.002891844997108155
1707	ramore	3	0.0002965599051008304	1	0.000192789666473877
1708	confides	2	0.00019770660340055358	1	0.000192789666473877
1709	people	12	0.0011862396204033216	5	0.000963948332369385
1710	capucin	3	0.0002965599051008304	1	0.000192789666473877
1711	courage	4	0.00039541320680110717	1	0.000192789666473877
1712	appreciate	2	0.00019770660340055358	1	0.000192789666473877
1713	ira	2	0.00019770660340055358	1	0.000192789666473877
1714	insurance	1	9.885330170027679e-05	2	0.000385579332947754
1715	laundry	4	0.00039541320680110717	1	0.000192789666473877
1716	such	5	0.0004942665085013839	5	0.000963948332369385
1717	down	3	0.0002965599051008304	2	0.000385579332947754
1718	flesh	2	0.00019770660340055358	1	0.000192789666473877
1719	needs	2	0.00019770660340055358	2	0.000385579332947754
1720	friends.	4	0.00039541320680110717	1	0.000192789666473877
1721	video	6	0.0005931198102016608	1	0.000192789666473877
1722	could	4	0.00039541320680110717	4	0.000771158665895508
1723	phoebes	3	0.0002965599051008304	2	0.000385579332947754
1724	childhood	1	9.885330170027679e-05	2	0.000385579332947754
1725	hardcore	2	0.00019770660340055358	1	0.000192789666473877
1726	business	1	9.885330170027679e-05	3	0.000578368999421631
1727	pretty	11	0.0010873863187030447	1	0.000192789666473877
1728	makes	17	0.0016805061289047055	5	0.000963948332369385
1729	grumpy	2	0.00019770660340055358	1	0.000192789666473877
1730	further	2	0.00019770660340055358	1	0.000192789666473877
1731	quick	1	9.885330170027679e-05	2	0.000385579332947754
1732	.....	1	9.885330170027679e-05	2	0.000385579332947754
1733	waitering	1	9.885330170027679e-05	2	0.000385579332947754
1734	harry	1	9.885330170027679e-05	2	0.000385579332947754
1735	comedic	3	0.0002965599051008304	2	0.000385579332947754
1736	shock	2	0.00019770660340055358	1	0.000192789666473877
1737	this	2	0.00019770660340055358	1	0.000192789666473877
1738	quality	2	0.00019770660340055358	1	0.000192789666473877
1739	angry.	2	0.00019770660340055358	1	0.000192789666473877
1740	dating	5	0.0004942665085013839	2	0.000385579332947754
1741	ancient	2	0.00019770660340055358	1	0.000192789666473877
1742	why	9	0.0008896797153024911	6	0.001156737998843262
1743	learn	4	0.00039541320680110717	1	0.000192789666473877
1744	nearly	2	0.00019770660340055358	1	0.000192789666473877
1745	popular	1	9.885330170027679e-05	2	0.000385579332947754
1746	meltdown	1	9.885330170027679e-05	2	0.000385579332947754
1747	quite	10	0.0009885330170027679	5	0.000963948332369385
1748	compelling	2	0.00019770660340055358	1	0.000192789666473877
1749	lacking	1	9.885330170027679e-05	3	0.000578368999421631
1750	gel	2	0.00019770660340055358	1	0.000192789666473877
1751	song	8	0.0007908264136022143	1	0.000192789666473877
1752	combined	2	0.00019770660340055358	1	0.000192789666473877
1753	importantly	3	0.0002965599051008304	1	0.000192789666473877
1754	siitcom	2	0.00019770660340055358	1	0.000192789666473877
1755	maid	2	0.00019770660340055358	1	0.000192789666473877
1756	clogs	1	9.885330170027679e-05	2	0.000385579332947754
1757	erika	2	0.00019770660340055358	1	0.000192789666473877
1758	thus	2	0.00019770660340055358	1	0.000192789666473877
1759	relies	1	9.885330170027679e-05	2	0.000385579332947754
1760	now-	2	0.00019770660340055358	1	0.000192789666473877
1761	reward	1	9.885330170027679e-05	2	0.000385579332947754
1762	sub	1	9.885330170027679e-05	2	0.000385579332947754
1763	honest	3	0.0002965599051008304	1	0.000192789666473877
1764	trousers	2	0.00019770660340055358	1	0.000192789666473877
1765	give	7	0.0006919731119019375	5	0.000963948332369385
1766	eddie	6	0.0005931198102016608	1	0.000192789666473877
1767	claim	1	9.885330170027679e-05	2	0.000385579332947754
1768	airport	3	0.0002965599051008304	1	0.000192789666473877
1769	doctors	1	9.885330170027679e-05	2	0.000385579332947754
1770	underrated	1	9.885330170027679e-05	2	0.000385579332947754
1771	divorce	2	0.00019770660340055358	2	0.000385579332947754
1772	lovable	2	0.00019770660340055358	2	0.000385579332947754
1773	anymore	2	0.00019770660340055358	3	0.000578368999421631
1774	line	6	0.0005931198102016608	7	0.001349527665317139
1775	whatever	2	0.00019770660340055358	2	0.000385579332947754
1776	frequently	2	0.00019770660340055358	1	0.000192789666473877
1777	premise	1	9.885330170027679e-05	3	0.000578368999421631
1778	culture	1	9.885330170027679e-05	2	0.000385579332947754
1779	rose	2	0.00019770660340055358	1	0.000192789666473877
1780	humiliated	2	0.00019770660340055358	1	0.000192789666473877
1781	contradicted	2	0.00019770660340055358	1	0.000192789666473877
1782	recommend	2	0.00019770660340055358	1	0.000192789666473877
1783	facing	3	0.0002965599051008304	1	0.000192789666473877
1784	elated	2	0.00019770660340055358	1	0.000192789666473877
1785	training	2	0.00019770660340055358	1	0.000192789666473877
1786	loses	3	0.0002965599051008304	1	0.000192789666473877
1787	carol	7	0.0006919731119019375	4	0.000771158665895508
1788	silkworm	2	0.00019770660340055358	1	0.000192789666473877
1789	astrof	3	0.0002965599051008304	1	0.000192789666473877
1790	pole	1	9.885330170027679e-05	2	0.000385579332947754
1791	books	2	0.00019770660340055358	1	0.000192789666473877
1792	week	2	0.00019770660340055358	1	0.000192789666473877
1793	pronounces	1	9.885330170027679e-05	3	0.000578368999421631
1794	mum.	2	0.00019770660340055358	1	0.000192789666473877
1795	plane	2	0.00019770660340055358	1	0.000192789666473877
1796	sikowitz	3	0.0002965599051008304	1	0.000192789666473877
1797	hers	2	0.00019770660340055358	2	0.000385579332947754
1798	tux	2	0.00019770660340055358	1	0.000192789666473877
1799	rachel-	2	0.00019770660340055358	1	0.000192789666473877
1800	strength	3	0.0002965599051008304	1	0.000192789666473877
1801	en	1	9.885330170027679e-05	2	0.000385579332947754
1802	crossed	1	9.885330170027679e-05	3	0.000578368999421631
1803	child-wish	2	0.00019770660340055358	1	0.000192789666473877
1804	origins	1	9.885330170027679e-05	2	0.000385579332947754
1805	separated	1	9.885330170027679e-05	2	0.000385579332947754
1806	apologise	1	9.885330170027679e-05	2	0.000385579332947754
1807	mortality	2	0.00019770660340055358	1	0.000192789666473877
1808	selection	2	0.00019770660340055358	1	0.000192789666473877
1809	brilliantly	1	9.885330170027679e-05	2	0.000385579332947754
1810	semi-neurotic	1	9.885330170027679e-05	2	0.000385579332947754
1811	hilarious	28	0.00276789244760775	3	0.000578368999421631
1812	pizza	2	0.00019770660340055358	2	0.000385579332947754
1813	delivering	2	0.00019770660340055358	1	0.000192789666473877
1814	fertility	2	0.00019770660340055358	1	0.000192789666473877
1815	surprise	3	0.0002965599051008304	1	0.000192789666473877
1816	supposedly	1	9.885330170027679e-05	2	0.000385579332947754
1817	reconsider	2	0.00019770660340055358	1	0.000192789666473877
1818	stock	2	0.00019770660340055358	1	0.000192789666473877
1819	style	2	0.00019770660340055358	2	0.000385579332947754
1820	appearance	7	0.0006919731119019375	3	0.000578368999421631
1821	be.	2	0.00019770660340055358	1	0.000192789666473877
1822	oh	3	0.0002965599051008304	1	0.000192789666473877
1823	featured	2	0.00019770660340055358	1	0.000192789666473877
1824	awkwardness	1	9.885330170027679e-05	2	0.000385579332947754
1825	move	2	0.00019770660340055358	1	0.000192789666473877
1826	flaws	3	0.0002965599051008304	1	0.000192789666473877
1827	sophie	2	0.00019770660340055358	1	0.000192789666473877
1828	boys	7	0.0006919731119019375	1	0.000192789666473877
1829	hand	2	0.00019770660340055358	1	0.000192789666473877
1830	rachael	4	0.00039541320680110717	1	0.000192789666473877
1831	journey	2	0.00019770660340055358	1	0.000192789666473877
1832	tiny	2	0.00019770660340055358	1	0.000192789666473877
1833	chops	1	9.885330170027679e-05	2	0.000385579332947754
1834	geller	9	0.0008896797153024911	2	0.000385579332947754
1835	use	2	0.00019770660340055358	1	0.000192789666473877
1836	think.	2	0.00019770660340055358	1	0.000192789666473877
1837	headline	2	0.00019770660340055358	1	0.000192789666473877
1838	blowfish	3	0.0002965599051008304	1	0.000192789666473877
1839	aspect	1	9.885330170027679e-05	2	0.000385579332947754
1840	sells	1	9.885330170027679e-05	2	0.000385579332947754
1841	shows	7	0.0006919731119019375	7	0.001349527665317139
1842	cowboy	2	0.00019770660340055358	1	0.000192789666473877
1843	note.	1	9.885330170027679e-05	2	0.000385579332947754
1844	calls	3	0.0002965599051008304	1	0.000192789666473877
1845	let	4	0.00039541320680110717	3	0.000578368999421631
1846	me	11	0.0010873863187030447	9	0.001735106998264893
1847	extraordinary	1	9.885330170027679e-05	2	0.000385579332947754
1848	has	56	0.0055357848952155	17	0.003277424330055909
1849	rated	2	0.00019770660340055358	1	0.000192789666473877
1850	vs	2	0.00019770660340055358	1	0.000192789666473877
1851	moore	4	0.00039541320680110717	1	0.000192789666473877
1852	blanc	1	9.885330170027679e-05	2	0.000385579332947754
1853	butt	5	0.0004942665085013839	2	0.000385579332947754
1854	months	1	9.885330170027679e-05	2	0.000385579332947754
1855	drinking	1	9.885330170027679e-05	2	0.000385579332947754
1856	beatty	2	0.00019770660340055358	1	0.000192789666473877
1857	became	3	0.0002965599051008304	1	0.000192789666473877
1858	biased	2	0.00019770660340055358	1	0.000192789666473877
1859	puts	2	0.00019770660340055358	1	0.000192789666473877
1860	tackle	1	9.885330170027679e-05	2	0.000385579332947754
1861	force	2	0.00019770660340055358	2	0.000385579332947754
1862	ever.	2	0.00019770660340055358	1	0.000192789666473877
1863	oil	1	9.885330170027679e-05	2	0.000385579332947754
1864	bite	1	9.885330170027679e-05	2	0.000385579332947754
1865	height.	2	0.00019770660340055358	1	0.000192789666473877
1866	weird	1	9.885330170027679e-05	5	0.000963948332369385
1867	come	2	0.00019770660340055358	5	0.000963948332369385
1868	coin	2	0.00019770660340055358	1	0.000192789666473877
1869	prevent	2	0.00019770660340055358	1	0.000192789666473877
1870	hilarious.	3	0.0002965599051008304	2	0.000385579332947754
1871	become	5	0.0004942665085013839	1	0.000192789666473877
1872	nbc	1	9.885330170027679e-05	2	0.000385579332947754
1873	march	2	0.00019770660340055358	1	0.000192789666473877
1874	spreading	2	0.00019770660340055358	1	0.000192789666473877
1875	'street	2	0.00019770660340055358	1	0.000192789666473877
1876	different	7	0.0006919731119019375	4	0.000771158665895508
1877	c+	1	9.885330170027679e-05	2	0.000385579332947754
1878	realize	1	9.885330170027679e-05	3	0.000578368999421631
1879	showing	4	0.00039541320680110717	5	0.000963948332369385
1880	tree	1	9.885330170027679e-05	2	0.000385579332947754
1881	idea	2	0.00019770660340055358	3	0.000578368999421631
1882	actually	8	0.0007908264136022143	2	0.000385579332947754
1883	must	6	0.0005931198102016608	2	0.000385579332947754
1884	flows	2	0.00019770660340055358	1	0.000192789666473877
1885	love	12	0.0011862396204033216	6	0.001156737998843262
1886	connect	2	0.00019770660340055358	1	0.000192789666473877
1887	ben	7	0.0006919731119019375	3	0.000578368999421631
1888	oblivious	2	0.00019770660340055358	1	0.000192789666473877
1889	confused	3	0.0002965599051008304	1	0.000192789666473877
1890	talk	1	9.885330170027679e-05	3	0.000578368999421631
1891	positively	2	0.00019770660340055358	1	0.000192789666473877
1892	seeming	2	0.00019770660340055358	1	0.000192789666473877
1893	blonde	1	9.885330170027679e-05	2	0.000385579332947754
1894	defines	2	0.00019770660340055358	1	0.000192789666473877
1895	respect.	1	9.885330170027679e-05	2	0.000385579332947754
1896	concept	2	0.00019770660340055358	2	0.000385579332947754
1897	basically	3	0.0002965599051008304	3	0.000578368999421631
1898	synthetic	2	0.00019770660340055358	1	0.000192789666473877
1899	best	33	0.003262158956109134	4	0.000771158665895508
1900	else	2	0.00019770660340055358	3	0.000578368999421631
1901	occurred	2	0.00019770660340055358	1	0.000192789666473877
1902	work	7	0.0006919731119019375	2	0.000385579332947754
1903	superb	2	0.00019770660340055358	1	0.000192789666473877
1904	open	1	9.885330170027679e-05	2	0.000385579332947754
1905	dirty	2	0.00019770660340055358	2	0.000385579332947754
1906	awesome	3	0.0002965599051008304	1	0.000192789666473877
1907	lol	7	0.0006919731119019375	1	0.000192789666473877
1908	attending	2	0.00019770660340055358	1	0.000192789666473877
1909	tailor	2	0.00019770660340055358	1	0.000192789666473877
1910	wrote	2	0.00019770660340055358	2	0.000385579332947754
